curso_academico,cod_universidad,des_universidad,des_tipo_estudio,des_tipo_unidad_responsable,cod_unidad_responsable,des_unidad_responsable,cod_titulacion,des_titulacion,des_rama,cod_interuniversitario,des_interuniversitario,des_rol_coordinacion,des_impartida,anio_inicio,des_situacion_actual,des_grado_presencialidad,des_idioma_extranjero,precio_credito_1,precio_credito_2,precio_credito_3,precio_credito_4,precio_credito_5,precio_tutela,num_creditos_necesarios,num_creditos_ofertados
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027126,Facultad-de-Bellas-Artes,2500811,GRADO-EN-BELLAS-ARTES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,360
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026821,Facultad-de-Optica-y-Optometria,2500791,GRADO-EN-OPTICA-Y-OPTOMETRIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,312
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,2500693,GRADO-EN-INGENIERIA-MATEMATICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,342
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,2500691,GRADO-EN-MATEMATICAS,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,426
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027849,Facultad-de-Ciencias-Matematicas,2500833,GRADO-EN-MATEMATICAS-Y-ESTADISTICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,624
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027035,Facultad-de-Medicina,2500812,GRADO-EN-MEDICINA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,360,585
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029044,Facultad-de-Psicologia,2500310,GRADO-EN-LOGOPEDIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,606
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042383,Facultad-de-Ciencias-de-la-Documentacion,2500915,GRADO-EN-INFORMACION-Y-DOCUMENTACION,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,492
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027758,Facultad-de-Ciencias-Fisicas,2500689,GRADO-EN-FISICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,438
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027734,Facultad-de-Ciencias-Geologicas,2500690,GRADO-EN-GEOLOGIA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,297
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,2501209,GRADO-EN-GESTION-Y-ADMINISTRACION-PUBLICA-PLAN-2018,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,600
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027722,Facultad-de-Ciencias-Biologicas,2500487,GRADO-EN-BIOLOGIA-PLAN-2018,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,360
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027011,Facultad-de-Farmacia,2501382,GRADO-EN-FARMACIA-2019,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,300,531
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,2501384,GRADO-EN-INGENIERIA-INFORMATICA-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,762
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,2501383,GRADO-EN-INGENIERIA-DE-COMPUTADORES-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,684
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,2501385,GRADO-EN-INGENIERIA-DEL-SOFTWARE-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,675
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28042899,Facultad-de-Informatica,2503208,GRADO-EN-DESARROLLO-DE-VIDEOJUEGOS-2019,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2015,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,366
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2502086,GRADO-EN-LINGUISTICA-Y-LENGUAS-APLICADAS-2019,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,1950
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027761,Facultad-de-Filosofia,2504018,GRADO-EN-CIENCIAS-DE-LAS-RELIGIONES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2021,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,60
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,2500828,GRADO-EN-DERECHO-2020,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,756
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027001,Facultad-de-Derecho,2500916,GRADO-EN-RELACIONES-LABORALES-Y-RECURSOS-HUMANOS-2020,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,426
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029101,Facultad-de-Enfermeria-Fisioterapia-y-Podologia,2500309,GRADO-EN-ENFERMERIA-2020,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,393
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029101,Facultad-de-Enfermeria-Fisioterapia-y-Podologia,2501453,GRADO-EN-PODOLOGIA-2020,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,375
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029101,Facultad-de-Enfermeria-Fisioterapia-y-Podologia,2501381,GRADO-EN-FISIOTERAPIA-2020,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,381
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027758,Facultad-de-Ciencias-Fisicas,2502735,GRADO-EN-INGENIERIA-ELECTRONICA-DE-COMUNICACIONES-2020,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,372
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28029044,Facultad-de-Psicologia,2500692,GRADO-EN-PSICOLOGIA-2020,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,564
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,2500828,GRADO-EN-DERECHO-2020-CENTRO-CARDENAL-CISNEROS-187,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,382
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026717,Real-Centro-Universitario-Escorial---Maria-Cristina,2500828,GRADO-EN-DERECHO-2020-CENTRO-Ma-CRISTINA-189,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,438
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28051219,Instituto-de-Estudios-Bursatiles,2500828,GRADO-EN-DERECHO-2020-INSTITUTO-DE-ESTUDIOS-BURSATILES-194,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,402
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28053915,Instituto-Superior-de-Derecho-y-Economia,2500828,GRADO-EN-DERECHO-2020-INSTITUTO-SUPERIOR-DE-DERECHO-Y-ECONOMIA-8870,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,474
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027631,Colegio-Universitario-de-Estudios-Financieros---CUNEF,2500828,GRADO-EN-DERECHO-2020-CENTRO-CUNEF-186,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,366
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027141,Colegio-Universitario-Cardenal-Cisneros,2500692,GRADO-EN-PSICOLOGIA-2020-CENTRO-CARDENAL-CISNEROS-187,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,270
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026730,Facultad-de-Comercio-y-Turismo,2500981,GRADO-EN-TURISMO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,354
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,2500913,GRADO-EN-EDUCACION-SOCIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,318
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,2500912,GRADO-EN-MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,444
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,2500911,GRADO-EN-MAESTRO-EN-EDUCACION-INFANTIL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,342
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28043119,Facultad-de-Educacion,2500688,GRADO-EN-PEDAGOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,318
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,2500826,GRADO-EN-ANTROPOLOGIA-SOCIAL-Y-CULTURAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,300
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,2500832,GRADO-EN-SOCIOLOGIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,348
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500692,GRADO-EN-PSICOLOGIA-2020-CENTRO-UNIV-VILLANUEVA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,276
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500682,GRADO-EN-ESPANIOL-LENGUA-Y-LITERATURA-2021,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,918
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027761,Facultad-de-Filosofia,2500685,GRADO-EN-FILOSOFIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,348
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28039293,Facultad-de-Odontologia,2500311,GRADO-EN-ODONTOLOGIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,300,324
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027837,Facultad-de-Ciencias-Quimicas,2500308,GRADO-EN-QUIMICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,312
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027837,Facultad-de-Ciencias-Quimicas,2500312,GRADO-EN-INGENIERIA-QUIMICA,Ingenieria-y-Arquitectura,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,282
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026869,Facultad-de-Estudios-Estadisticos,2501031,GRADO-EN-ESTADISTICA-APLICADA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,264
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,2500687,GRADO-EN-HISTORIA-DEL-ARTE,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,384
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,2500803,GRADO-EN-GEOGRAFIA-Y-ORDENACION-DEL-TERRITORIO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,300
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,2500686,GRADO-EN-HISTORIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,384
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28036917,Facultad-de-Trabajo-Social,2500787,GRADO-EN-TRABAJO-SOCIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,390
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026730,Facultad-de-Comercio-y-Turismo,2500914,GRADO-EN-COMERCIO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,312
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500684,GRADO-EN-FILOLOGIA-CLASICA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,540
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500802,GRADO-EN-ESTUDIOS-SEMITICOS-E-ISLAMICOS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,456
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500683,GRADO-EN-ESTUDIOS-INGLESES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,690
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,2500825,GRADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,320
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026985,Facultad-de-Ciencias-Economicas-y-Empresariales,2500910,GRADO-EN-ECONOMIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,386
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,2501343,GRADO-EN-CIENCIAS-POLITICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,360
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026997,Facultad-de-Ciencias-Politicas-y-Sociologia,2500831,GRADO-EN-RELACIONES-INTERNACIONALES,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,348
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28049675,Centro-de-Estudios-Superiores-Felipe-II,2500980,GRADO-EN-TRADUCCION-E-INTERPRETACION,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,false,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,186
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027710,Facultad-de-Filologia,2500774,GRADO-EN-LENGUAS-MODERNAS-Y-SUS-LITERATURAS,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,1254
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027837,Facultad-de-Ciencias-Quimicas,2501452,GRADO-EN-BIOQUIMICA,Ciencias,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,276
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,2500829,GRADO-EN-PERIODISMO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,354
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,2500830,GRADO-EN-PUBLICIDAD-Y-RELACIONES-PUBLICAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,348
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28026973,Facultad-de-Ciencias-de-la-Informacion,2500827,GRADO-EN-COMUNICACION-AUDIOVISUAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,354
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28049675,Centro-de-Estudios-Superiores-Felipe-II,2500811,GRADO-EN-BELLAS-ARTES,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,false,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,138
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027631,Colegio-Universitario-de-Estudios-Financieros---CUNEF,2500825,GRADO-EN-ADMINISTRACION-Y-DIRECCION-DE-EMPRESAS,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,260
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28048828,Centro-Universitario-Villanueva,2500828,GRADO-EN-DERECHO,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,316
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027047,Facultad-de-Veterinaria,2502088,GRADO-EN-VETERINARIA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,300,312
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027746,Facultad-de-Geografia-e-Historia,2501593,GRADO-EN-ARQUEOLOGIA,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,288
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28049675,Centro-de-Estudios-Superiores-Felipe-II,2502089,GRADO-EN-GESTION-INFORMATICA-EMPRESARIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,false,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,138
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027035,Facultad-de-Medicina,2501595,GRADO-EN-NUTRICION-HUMANA-Y-DIETETICA,Ciencias-de-la-Salud,0,No-es-Interuniversitario,No-Aplica,true,2010,Activo,Presencial,No-se-oferta-en-idioma-extranjero,26.14,48.03,98.75,136.44,,,240,288
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027126,Facultad-de-Bellas-Artes,2502084,GRADO-EN-CONSERVACION-Y-RESTAURACION-DEL-PATRIMONIO-CULTURAL,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,24.55,45.25,92.86,128.57,,,240,264
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027126,Facultad-de-Bellas-Artes,2502085,GRADO-EN-DISENIO,Artes-y-Humanidades,0,No-es-Interuniversitario,No-Aplica,true,2011,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,300
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,2500913,GRADO-EN-EDUCACION-SOCIAL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,306
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,2500912,GRADO-EN-MAESTRO-EN-EDUCACION-PRIMARIA,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,402
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027229,Centro-de-Ensenianza-Superior-en-Humanidades-y-Ciencias-de-la-Educacion-Don-Bosco,2500911,GRADO-EN-MAESTRO-EN-EDUCACION-INFANTIL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,318
2021-22,010,Universidad-Complutense-de-Madrid,Grado,Centro,28027205,Escuela-Universitaria-de-Magisterio---Escuni,2500911,GRADO-EN-MAESTRO-EN-EDUCACION-INFANTIL,Ciencias-Sociales-y-Juridicas,0,No-es-Interuniversitario,No-Aplica,true,2009,Activo,Presencial,No-se-oferta-en-idioma-extranjero,21.39,40.02,82.3,113.71,,,240,384
