IMPORTANTE,cod_universidad,des_universidad,curso_academico,cod_campus,des_campus,cod_centro,des_centro,des_naturaleza_centro,des_tipo_estudio,cod_titulacion,des_titulacion,cod_comunidad_centro_sec,des_comunidad_centro_sec,cod_provincia_centro_sec,des_provincia_centro_sec,cod_municipio_centro_sec,des_municipio_centro_sec,lat_municipio_centro_sec,lon_municipio_centro_sec,cod_naturaleza_centro_sec,des_naturaleza_centro_sec,nota_admision,cod_pais_fin_estudio_acceso,des_pais_fin_estudio_acceso,lat_pais_fin_estudio_acceso,lon_pais_fin_estudio_acceso,cod_continente_fin_estudio_acceso,des_continente_fin_estudio_acceso,cod_agregacion_paises_fin_estudio_acceso,des_agregacion_paises_fin_estudio_acceso,des_estudio_acceso,des_especialidad_acceso,des_tipo_especialidad_acceso,des_ocupacion_estudiante,anio_fin_estudio_acceso,des_forma_admision,ind_accede_al_SUE_por_1a_vez,anio_acceso_SUE,ind_se_matricula_en_primero,ind_curso_adaptacion,anio_nacimiento,cod_pais_nacionalidad,des_pais_nacionalidad,lat_pais_nacionalidad,lon_pais_nacionalidad,cod_continente_nacionalidad,des_continente_nacionalidad,cod_agregacion_paises_nacionalidad,des_agregacion_paises_nacionalidad,cod_pais_residencia,des_pais_residencia,lat_pais_residencia,lon_pais_residencia,cod_continente_residencia,des_continente_residencia,cod_agregacion_paises_residencia,des_agregacion_paises_residencia,des_dedicacion,des_genero,des_familia_numerosa,des_nivel_estudios_madre,des_ocupacion_madre,des_nivel_estudios_padre,des_ocupacion_padre
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,12.003,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,Estudios-Superiores,Directores-y-gerentes,Estudios-Secundarios,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.581,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.403,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,862,Venezuela-Republica-Bolivariana-de,6.42375,-66.58973,019,Americas,419,America-Latina-y-el-Caribe,Tiempo-completo,Mujer,No,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,13.635,,,,,,,,,,,,,,Mediante-traslado-de-Expediente-proveniente-de-otro-estudio-de--grado-al-menos-30-creditos-reconocidos,true,,false,true,2002,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,504,Marruecos,31.791702,-7.09262,002,Africa,015,Africa-septentrional,Tiempo-completo,Mujer,Familia-numerosa-general,Estudios-Superiores,Tecnicos-y-profesionales-de-apoyo,Estudios-Secundarios,Empleados-de-tipo-contable-y-administrativo
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.784,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,,Estudios-Superiores,Ocupaciones-militares
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.555,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Parado,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.511,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2001,862,Venezuela-Republica-Bolivariana-de,6.42375,-66.58973,019,Americas,419,America-Latina-y-el-Caribe,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Tecnicos-y-profesionales-de-apoyo,Analfabeto,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,12.897,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,1997,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Secundarios,Amos-de-casa,Estudios-Superiores,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.435,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.37,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Directores-y-gerentes,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,13.024,,,,,,,,,,,,,,Estudios-procedentes-de-sistemas-educativos-extranjeros-previa-solicitud-de-homologacion-del-titulo-de-origen-al-titulo-espaniol-de-bachiller,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,,Estudios-Superiores,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Secundarios,Trabajadores-de-los-servicios-de-restauracion-personales-proteccion-y-vendedores-de-los-comercios,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.786,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,,Estudios-Secundarios,Trabajadores-de-los-servicios-de-restauracion-personales-proteccion-y-vendedores-de-los-comercios
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.723,,,,,,,,,,,,,,Mediante-traslado-de-Expediente-proveniente-de-otro-estudio-de--grado-al-menos-30-creditos-reconocidos,true,,false,true,1998,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales,Estudios-Secundarios,Artesanos-y-trabajadores-cualificados-de-las-industrias-manufactureras-la-construccion-y-la-mineria-excepto-los-operadores-de-instalaciones-y-maquinaria
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.396,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,620,Portugal,39.399872,-8.224454,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,Estudios-Secundarios,,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,Estudios-Superiores,Directores-y-gerentes,Estudios-Primarios,Jubilado
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,12.807,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2000,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,Tiempo-completo,Mujer,No,Estudios-Superiores,Amos-de-casa,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.556,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2001,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Primarios,Empleados-de-tipo-contable-y-administrativo,Estudios-Superiores,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.579,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,862,Venezuela-Republica-Bolivariana-de,6.42375,-66.58973,019,Americas,419,America-Latina-y-el-Caribe,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Amos-de-casa,Estudios-Secundarios,Tecnicos-y-profesionales-de-apoyo
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.361,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,1999,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,,,Estudios-Superiores,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,12.888,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2001,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,Familia-numerosa-general,Analfabeto,,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.733,,,,,,,,,,,,,,Estudiantes-procedentes-de-sistemas-miembros-de-la-Union-Europea-o-de-otros-Estados-con-los-que-Espania-haya-suscrito-Acuerdos-Internacionales-a-este-respecto-que-cumplan-los-requisitos-exigidos-en-su-respectivo-pais-para-el-acceso-a-la-universidad.,true,,true,true,2002,504,Marruecos,31.791702,-7.09262,002,Africa,015,Africa-septentrional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,Estudios-Secundarios,Ocupaciones-militares
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.444,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Secundarios,Jubilado,Estudios-Superiores,Directores-y-gerentes
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.704,,,,,,,,,,,,Otra-situacion-Rentistas,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Superiores,Trabajadores-de-los-servicios-de-restauracion-personales-proteccion-y-vendedores-de-los-comercios,Estudios-Superiores,Tecnicos-y-profesionales-cientificos-e-intelectuales
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.707,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,11.935,,,,,,,,,,,,,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2001,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,Estudios-Secundarios,Empleados-de-tipo-contable-y-administrativo,Estudios-Superiores,Directores-y-gerentes
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,Estudios-procedentes-de-sistemas-educativos-extranjeros-previa-solicitud-de-homologacion-del-titulo-de-origen-al-titulo-espaniol-de-bachiller,true,,true,true,2002,156,China,35.86166,104.195397,142,Asia,030,Asia-oriental,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,,
LOS-DATOS-DE-ESTA-FILA-NO-CORRESPONDEN-A-UN-SOLO-INDIVIDUO-PARA-INTERPRETAR-CORRECTAMENTE-CONSULTE-https:--www.universidata.es-anonimizacion,036,Universidad-Carlos-III-de-Madrid,2020-21,03602,Getafe,28041822,Facultad-de-Ciencias-Sociales-y-Juridicas-Getafe,Publico,Grado,2500155,GRADO-EN-FINANZAS-Y-CONTABILIDAD,,,,,,,,,,,12.139,,,,,,,,,,,,Trabajadores-de-los-servicios-de-restauracion-personales-proteccion-y-vendedores-de-los-comercios,,Pruebas-de-Acceso-a-la-Universidad-EVAU-PAU-y-Pruebas-de-Acceso-anteriores,true,,true,true,2002,504,Marruecos,31.791702,-7.09262,002,Africa,015,Africa-septentrional,724,Espania,40.463667,-3.74922,150,Europa,039,Europa-meridional,Tiempo-completo,Mujer,No,,,Estudios-Superiores,Jubilado
